default,student,balance,income
0,0,0.0,32608.48883846317
1,1,2110.5568579145433,19345.104734805358
0,0,696.9001673066792,38713.31705634607
0,0,559.4685833462046,61187.81056969281
0,0,715.3929217729668,49473.37637558552
0,1,2026.8636312639408,20469.929487088517
0,1,1187.358891190472,24267.396479893065
0,0,785.7906701164645,42887.592724908696
0,0,845.9203697520031,42799.43952642856
0,1,1032.6708146106616,13901.118966776567
0,0,861.2727391673019,38111.0328679332
0,0,1601.8779497620553,27885.163550552534
0,0,955.9270220709487,10836.723517075865
0,1,877.8798035318871,18217.61365119892
0,0,1043.758264495739,31523.68689532528
0,1,1080.0715265151994,11239.531162971482
0,0,589.2178953778528,47722.17011433863
0,1,769.5312436545564,23048.5406115574
0,0,951.047531896824,33326.58719765522
0,0,1189.1589336436161,36223.87056423122
0,0,1709.3442853832614,35290.52311073562
0,1,1402.5539263349553,16607.564254743094
0,0,250.8795835440086,51662.22782238091
0,0,681.4176227029938,26426.229205610238
0,0,1333.2486592966566,39196.66300623397
0,0,858.7611253906302,29150.3440134128
0,1,992.7762448535943,14204.672146536775
0,0,265.3022838742622,32276.46293736108
0,0,754.4775776361067,31592.19989277859
0,1,584.0812285950118,24440.02035038604
0,0,1175.23337747506,47684.461125804206
0,0,1388.6641491309508,31021.5500811071
0,0,410.0992650135199,37328.45502024374
0,0,59.13249863881082,34162.23525608315
0,1,1939.7123604589801,13836.986066001755
0,0,886.1490575574679,24466.125385544183
0,0,770.9994018671457,40990.62149802829
0,1,306.41092706328425,13594.188233110413
0,0,1022.1016376558862,37095.2159409159
0,0,847.9840352928717,24950.533924340172
0,0,1596.2278075223412,42993.576526292316
0,1,1635.2229419407836,8531.038085429022
0,0,0.0,45217.85065695695
0,0,1306.7969160246198,48799.511906918124
0,0,932.9523691242326,35858.18915076584
0,1,1052.875141709124,13486.1469401636
0,1,1304.6343462826524,13496.87987149412
0,1,2052.1334632791973,13130.653603687051
0,0,1216.7256158745438,52377.848900025536
0,0,526.4708649971686,44241.565615351035
0,0,153.44793613491763,36813.19870574337
0,0,905.641505720143,47271.349121691135
0,0,1068.8739570938408,41690.04867078054
0,0,0.0,30049.100261794498
0,1,992.4400190122436,14207.268343466389
0,0,964.6025631130057,36676.57165242753
0,0,493.6354264289718,43524.24977808045
0,0,835.6564355114001,44234.17038604375
0,0,480.093086854764,57068.130458565305
0,0,637.6018700286508,52347.76202347254
0,1,2134.015626797425,17897.646612874803
0,0,1475.2072293507458,42243.17748470164
0,0,887.3432884152929,55751.72089974234
0,0,1376.3099112446405,43234.13992467665
0,0,1304.7008790996515,45162.65104344161
0,0,225.50610401946392,54534.70971972062
0,0,1261.268218567462,39984.529589422586
0,1,30.58367171545433,16246.573054336506
0,1,437.0352357557788,16261.207573081765
0,0,922.6374027078392,52205.50687408316
0,0,412.7468149042538,44650.078428727145
0,0,693.1013449420798,54492.74795800706
0,1,915.4626481639,27283.31982937632
0,1,1322.4928118506882,22930.445000146523
0,0,1610.0869876666181,40498.99810748186
0,0,1113.134256781096,27110.603008674083
0,0,0.0,47803.258370641925
0,0,1163.1463852209113,44424.825963554256
0,0,924.2953475316133,26397.59729148756
1,1,1983.234474618124,25687.929747438287
0,0,725.7005868012801,49337.40234624931
0,1,1030.4961553029057,16662.731567003233
0,1,1038.9770199785996,13739.719282871258
0,1,292.8574108093801,15220.935872348113
0,1,495.11391129150167,14881.840617552029
0,0,659.0404107816896,47942.24982194489
0,0,291.96813968921686,48511.603079350374
0,0,471.35651744727403,45573.3081141684
0,0,855.8223810053128,56219.80883662982
0,0,918.6817794255973,48160.52428716471
0,0,1251.3225501333725,37881.820957953976
1,0,1066.884084123246,44918.41231681816
0,1,1427.1240369434745,12553.886731310029
0,1,1263.8800584900212,12418.80764743752
0,1,1128.1414929101998,10159.241880993952
0,0,694.3985830613491,36570.42544101524
0,1,805.3980048544411,17902.57919336648
0,0,519.517295548749,39704.69296251217
0,1,1051.2971607829222,16299.611750327102
0,0,421.89690221497256,37323.75941271674
0,1,622.4137203146374,13072.027962172946
0,1,1005.2642482140933,21394.124008565926
0,1,537.4925428624791,9421.714857858271
0,1,189.99871419106228,24716.956129274487
0,0,309.862823258618,56100.054413990154
0,0,969.4457592172572,33411.8010856992
0,1,775.5892326047757,17030.578853564602
0,0,1296.4747370346245,48682.37350495296
0,0,1037.155516459079,38490.38488812634
0,0,978.6521802748573,25742.119730559618
0,0,965.0461320813267,47987.319747829715
0,1,816.0427981351293,17894.793773405403
0,1,716.1857508586545,7997.6229436193225
0,0,1130.608881095477,43936.646409487934
0,0,383.7049011048202,41311.24395236679
0,0,1008.1545217389548,20326.592182622768
0,0,652.8174542807793,41161.85735422432
0,1,1232.7947365652815,16279.185401229775
0,0,803.2244010439354,52869.807808047786
0,1,1443.4316955288157,22693.657754651293
0,1,1288.4485599570733,21216.962573711222
0,0,0.0,43193.232149061965
0,1,1053.3326406301483,10212.502357968722
0,1,744.787902383805,22343.097389314782
0,0,412.68761316904914,33923.45804349372
0,0,943.4020371240157,35281.728486957014
0,0,1192.9740283356655,39504.476023621966
0,1,1071.5115826473673,11082.06289915172
0,0,1493.2704665861886,41005.217476355276
0,1,1132.8377206698644,15703.025200747445
0,1,597.4840406336865,14796.749670208928
0,1,792.9754860573239,17346.170924464164
0,0,1376.0754007189864,22317.56559208133
0,0,1060.0169211173823,39757.43816623801
0,0,532.3267380595431,30851.27776922746
0,0,0.0,28711.75712984728
0,1,894.1258091538532,24670.11889597192
0,0,906.4363881611487,37309.68180736406
0,0,0.0,28727.120162857518
0,0,506.4259139449975,35333.18222140853
0,1,943.5017210889363,14123.703565880163
0,1,0.0,14874.80021148337
0,0,442.4895648676923,54996.842750042415
0,1,380.96330770816513,20117.83003446028
0,0,961.9993530159863,37073.19238117294
1,0,1789.093391099875,48331.12685753933
0,0,76.47608895560269,27283.691743967207
0,0,1067.1390256162304,53995.730495026364
0,0,0.0,39592.4369317594
0,0,253.13198215379586,40973.646543818184
0,0,1056.9283475285697,55409.45959684064
0,0,179.70007051144978,37727.53511613062
0,1,990.9357626519827,18197.228728977894
0,0,693.7537182710821,36723.44877314557
0,0,965.2768178004712,37705.24322058483
0,0,300.8762062277721,51423.694642596834
0,0,1265.0449320666141,47297.72270408994
0,0,558.670513820666,40335.610990647874
0,0,1183.9833114404878,53599.74552691334
0,1,1165.8402091098706,20495.158600731527
0,1,1542.1912265294366,17265.918614527105
0,1,587.7677591471847,22669.424329899422
0,0,0.0,31005.0357580094
0,0,389.9766945532508,27329.979313783246
0,0,647.0759009974262,55522.62392515045
0,0,70.98316299347175,40012.53291213163
0,1,115.5453555106857,12670.027619834604
0,0,90.93344719348148,42451.73557619004
0,0,1230.4242558487065,51716.73990083113
0,0,201.5583994257312,27924.846563072642
0,1,1562.8461550518093,10353.903910750554
0,1,622.8952091463739,11019.877558853908
0,1,1142.1269552482158,9184.732761569832
0,1,1796.2676398116287,21126.17720705521
0,0,947.4239701241827,38505.78386712037
0,0,419.440579482408,34332.661313693294
0,0,1660.8277018240244,53754.20072160962
0,0,391.2404617408774,24972.24591361594
0,0,613.4309364704343,34745.007471826335
0,1,1024.1088069468917,18667.9256525825
0,1,0.0,25976.065114689583
0,0,1252.9583376934454,33876.18903025114
0,0,708.8374817610844,55675.75986357127
0,0,266.6470860731676,16515.30842669266
0,1,1339.3636140539031,19496.165215013883
0,0,781.595335858498,49457.10529703423
0,1,1021.3701108660176,19032.50901120189
0,0,948.4942784590021,40739.85993057702
0,1,1312.9337796341486,20208.544608643268
0,0,0.0,50861.78884836415
0,0,0.0,24566.483365516324
0,0,0.0,30922.60421266229
0,1,859.3369636985167,13993.654537170578
0,0,646.1576679919416,45696.83161198724
1,1,1707.91463425405,10591.717419429458
0,0,133.6734549622563,28492.400303822407
0,1,80.59567581702686,16145.637695106465
0,1,631.6008477131547,17845.074154979146
0,0,1236.617914060096,40668.72539631712
0,0,742.5833733376979,40085.43994992868
0,1,97.03146277555072,12731.757553272146
0,0,1054.2221103623897,50900.242556606514
0,0,959.6002870135412,29850.212069957597
0,0,1258.8522773849056,33683.181733179896
0,0,443.24646681238465,36547.16104114522
0,0,1605.102415277463,26126.329438276676
0,0,0.0,25964.844339755116
0,0,832.6459751189823,25106.374781993127
0,1,443.5370288350064,19632.175421715063
0,0,817.431769304621,40088.050514940966
0,0,881.6637997410162,43725.9975260941
0,0,1154.094273802245,48400.241152690665
0,1,961.5755637264958,9681.493892600762
0,1,516.1219595382465,17538.46161810023
0,1,1357.4118680546935,22572.79012563354
0,0,1036.0305944707266,35261.355780066224
0,1,900.6093416679449,17802.927260315388
0,0,1516.3260249686655,46393.264538099065
0,1,1015.2045349383895,22208.32891889968
0,0,232.10574396161329,40368.95685367827
0,1,1082.2841329793905,19451.816282109463
0,0,682.4396607805833,17992.971178187505
0,1,1218.1388796677973,18144.984832695856
0,0,802.4131421852466,47444.49280198331
0,0,143.85489826396386,38014.87348862504
0,0,1087.465793792151,32908.52712283661
0,1,895.753955582569,14753.297333542881
0,0,660.285496472662,58956.513175206426
0,1,630.9734892250165,19087.17478009507
0,1,1648.9660292908184,15402.482081058592
0,1,975.9555973584297,18246.8157222368
0,0,297.005378251911,22955.08212295302
0,0,0.0,47328.23291382981
0,0,0.0,32629.944849990763
0,1,789.2148948546692,18231.83025507124
1,0,1804.0364747998347,31318.2960261534
0,0,1266.1138671515794,29698.516271357832
0,1,135.18764344195142,20414.41217337421
0,0,28.813743458315454,36941.06340150264
0,1,0.0,15347.914287900345
0,0,750.6989964494318,49150.34585277159
0,0,805.3051168798639,57386.12879721746
0,0,1093.8030048391647,29573.238229588835
0,0,483.96527130340866,44335.958112144835
0,1,1534.394883638399,19592.10938666049
0,0,1349.18729128375,48013.690200663914
0,0,158.5704427484809,20575.46501141336
0,1,172.46201986318363,25850.383125550044
0,0,1280.7628609207418,53675.567547248065
0,1,213.1732752020515,22811.456978082148
0,0,0.0,32248.536568233652
0,1,704.013648569298,13903.45573096422
0,0,708.8139761626338,38295.23380644773
0,0,257.3963831302847,49477.7856417044
0,1,1188.7442962228993,22867.07058565121
0,0,0.0,62886.709228090964
0,0,1321.7038908426516,45581.79478093357
0,1,882.5819675137541,17749.972052496178
0,1,1418.1341482841306,11964.425085638395
0,0,1245.4222053272506,36897.780109124855
0,0,339.52926852911065,58747.387734794094
0,1,824.547830415245,29088.111347807906
0,0,241.4426903178564,30171.624493137035
0,0,1510.793250329284,47684.23945722243
0,0,396.64124997124674,52174.954273265495
0,1,1633.69780348788,15786.317319098469
0,0,650.4183410677267,47122.072470732615
0,1,1382.4382305901916,15680.610493005852
0,0,613.4802945348449,24367.86142119897
0,0,1424.351218414285,37845.99924770281
0,1,914.1081755643887,19053.005890690358
0,1,802.0089304092475,15469.652624699758
0,1,539.6749029803343,18852.273847910757
0,0,337.57599988682637,52192.27471781803
0,1,813.4948375924953,16681.350296621942
0,0,477.88212195129205,39834.03080745958
0,0,342.1916020863323,32154.75355172132
0,0,840.3657810197412,45316.83540753883
0,1,865.5655921602382,16643.240961988395
0,0,645.5916365517865,44402.10623127192
0,0,1755.3889102320102,35031.53200150504
0,0,498.7494508286357,51690.063467179316
0,0,587.7810816802086,30859.636337697342
0,1,824.6165935321629,10062.575932603282
0,0,0.0,32660.725264981153
0,1,880.8036360092517,20436.43902947409
0,0,917.1221347444383,48227.81936836662
0,1,789.7175406319283,19280.54426092644
0,0,763.8556246568731,52938.035470123854
0,1,1062.1665095424498,17383.25854547092
0,0,944.332567427518,44444.14917647873
0,0,877.5014229547177,25587.743927411568
0,0,1344.1034058686605,41417.34592418382
1,1,1543.0995817215298,18304.650570465798
0,0,380.31745005709314,38864.584150420866
0,1,1176.8933025328258,23634.81573125483
0,0,733.1999149224768,34524.91886456226
0,0,348.9970287656267,48942.02578066302
0,1,1380.0875257448188,19245.832691850188
0,0,943.1657194468643,40369.69803094799
0,0,1248.885849117394,51897.39490837896
0,0,713.2234920122571,51107.860095023236
0,0,834.2356081635851,36721.862206486214
0,0,0.0,26200.038400490834
0,0,1558.8838618393986,37489.722114493015
0,0,1362.1866190624055,37736.7496039702
0,0,1581.5215047733072,45729.8880504535
0,0,324.8549714431522,39752.354191193706
0,0,1112.7357400543856,47527.12557578512
0,0,379.5987260508674,32578.43582622511
0,0,1549.0981513813986,26239.781867370384
0,0,1489.4159145507945,46732.76780746582
0,0,548.2063638411776,41647.72716452248
0,0,561.9684729735834,37637.00503383391
0,0,595.486701367495,34470.418026973435
0,0,267.5139687994931,27364.865475857383
0,1,1793.3031877157644,21034.879651447965
0,1,1773.1535415221151,10177.866736962784
0,0,618.8603726991879,37333.333833876764
0,0,205.6438080985181,37766.49369161375
0,0,1011.4315428456497,36364.75385195457
0,0,0.0,38130.645669909434
0,1,1154.4321053676151,15221.172389883626
0,0,292.5159806951648,43705.379038626335
0,1,1106.9462772891452,19233.773890149165
1,0,1665.954620521546,30070.13526324116
0,1,968.6711009579938,22212.741034593368
0,0,797.2493692912476,39928.58817861158
0,1,636.8978227201021,18620.238951618212
0,1,1011.3348484161876,14101.29029974064
0,0,791.0352223044023,47303.67663915299
0,0,942.474749546844,36965.045572252035
0,0,706.9742779078633,46165.154533487694
0,0,767.4348125044223,55990.87460754111
0,0,568.8436682596426,37074.540813689964
0,1,1271.5629570623566,18999.616806648224
0,0,938.9391417261207,44280.7863513009
0,0,1012.1941988496268,34631.706050092595
0,0,1355.4932305917234,18935.511509808595
0,0,912.048721941633,43486.95708064179
0,0,289.5988342509382,25724.770636764122
1,1,2035.8615565475986,14435.843194221414
0,1,1602.1798858019154,17858.06790773749
0,1,0.0,20067.809763658213
0,1,1202.3907051780209,14036.620879558031
0,0,554.7076528699494,28164.198552253776
0,1,229.98872349133842,2541.200814298865
0,0,768.9791480228334,35503.90895883807
0,1,1211.040146131458,16898.129467400315
0,0,0.0,35648.381162674785
0,0,0.0,27537.735352231542
0,1,859.9366510540918,15966.717126893658
0,0,0.0,47556.3012519448
0,1,1471.5383906550778,14959.661884953292
0,1,582.8738672469576,17730.551102025674
0,1,463.1193391988246,25858.28174519313
0,0,986.1541302595036,48940.49003005223
0,0,534.7460544976602,29685.129228563754
0,0,1402.6905266897745,39656.63219835975
0,0,967.7480010295396,46278.07452027071
0,0,884.0225177796376,36889.42824563938
0,1,455.6999382696669,19080.80898655641
0,0,0.0,66915.57178745483
0,0,1141.238210474795,37917.66453920205
0,0,365.235879827926,21358.000054814485
0,0,38.37592458040877,33579.35622506158
0,1,731.9706112702718,13593.140510987949
0,0,1006.7197859805904,47784.31847380004
0,0,1107.8011559100637,34561.94953905611
0,0,777.5308087322162,45673.67390676925
0,0,1501.4260872910488,35398.957117978855
0,1,862.060038480201,12085.453081915095
0,1,12.186420297286535,19910.96896717242
0,0,0.0,30208.04644417457
0,0,1820.325489979041,31309.998484059466
0,0,576.0689928749356,40179.83005415458
0,0,837.7526212936083,31017.901135794702
0,0,399.79388495453,34875.33232872974
0,1,578.7550988961616,20909.835369631324
0,0,1106.540874506717,46565.059953600976
0,0,390.7456113881154,38442.29606349124
0,1,274.1946278072014,15421.55165744147
0,0,1476.8776419990372,42271.33340817226
0,0,578.4607423695287,20306.93601248148
0,0,1064.1477133063513,28192.125883028366
0,0,1598.303417264654,46404.664694808926
0,0,863.4518295776268,33529.88065380195
0,0,1157.7598572533116,32574.502898819806
0,1,406.3860490743299,24086.952487447335
0,0,309.2444876950078,44202.70750471305
0,0,943.9512442680142,28353.630014536557
0,0,1206.7919371581932,42916.70139475781
0,1,1448.0604575363745,21028.286750215702
0,0,1166.5939892930105,26977.62274867217
0,0,800.3086719851697,61281.30081050033
0,0,714.9260000802012,31032.869700075968
0,0,471.25508306954833,28417.741990770333
0,0,662.1644450942381,30390.060069912885
0,0,770.4319619241542,53398.3147279233
0,0,597.3268695698735,55496.77711294351
0,0,140.85302251925702,48183.27673985408
0,0,1035.5529439982179,29423.232028592305
0,1,784.10878118083,11560.567698561954
0,1,442.0274250251253,17072.33663882133
0,0,888.0814319855582,54072.65701984826
0,0,704.2029083070447,44775.122006995945
0,1,1016.4506164284282,15099.530201258844
0,0,1036.460728005988,42914.98167246564
0,1,1060.2200341391676,22795.942988319224
0,0,1243.928059898961,38075.43829918158
0,1,1291.977345808973,26571.874560248867
0,0,69.25247580533858,20222.8662388676
0,0,196.38928552581157,29932.662034711164
0,1,709.0271028838106,18305.734522333343
0,0,1034.1499623918505,52106.83870378706
0,0,868.0060300576115,50549.533461952655
0,0,1236.006993237625,48800.35684786137
0,0,12.912349554621755,46282.257732984806
0,1,826.4536365139141,21342.703029735865
0,1,703.9900093640157,20752.175435671747
0,1,817.1214384003108,13152.034126361155
0,0,1210.0146310630914,45066.133244343066
0,1,766.4062474218338,22296.98369960444
0,0,1643.6540515090262,33980.82583115473
0,0,1053.01477816353,54009.631944730565
0,0,240.07743452145732,41508.95569645462
0,0,62.65294850759778,44440.705483372425
0,1,924.2332039216631,11194.6688781448
0,1,944.0710358903004,26027.687651696237
0,0,295.7854427614093,51837.752325645946
1,0,2085.586978183526,35657.22566989618
0,0,474.35526376536535,58068.62224412103
0,0,504.72335258232636,54297.11365563207
0,0,292.38414439082266,33961.100450847814
0,0,593.2804677973403,40227.14388161914
0,0,76.06408834157469,50054.762346969095
0,1,1270.0928104579225,16809.006451796293
0,0,877.3436868690749,40689.478586635116
0,1,932.5609425483552,20980.805504615677
0,0,279.9633883379143,30262.11713735074
0,0,1155.175005887897,40398.399346547165
0,0,0.0,45431.75759171189
0,1,1216.7675616580625,23378.572823563736
0,1,0.0,15274.469027540494
0,1,728.5493992393024,22891.929378285047
0,0,0.0,48365.57759422215
0,1,643.5652671557448,21323.049442030482
0,0,973.0823643438366,27289.27132248428
0,1,1177.9574247621865,14385.16706948714
0,0,196.98711141545292,41314.99361581096
0,0,1526.2686685968472,44845.136291532384
0,0,441.39608456306604,56060.20361016668
0,0,1004.6417730261279,56533.3130669828
0,0,1258.0695338251069,36645.140574882214
0,0,1563.9934188398606,37119.6019665666
0,0,367.35157626487967,29905.52785597543
0,1,1222.7680408112785,18276.4340649165
0,1,1582.2028130472208,19682.872489913905
0,0,647.1302830285697,32725.386652851557
0,0,0.0,33146.49533860277
0,1,1585.3330294584187,15079.488937243888
0,1,837.9723361557714,25773.182648690025
0,1,686.7821494064021,10543.556316488066
0,0,947.8421589850841,37891.03704364221
0,1,1205.055007909699,18101.676314319626
0,0,1254.1310546254495,37456.26199094681
0,0,949.1238462950308,50528.53386522326
0,0,530.2460199808459,27610.70309003788
0,0,833.6899702563816,54558.14010942374
0,0,638.4653108827782,36173.98244536403
1,1,2387.314867433639,28296.914718463482
0,1,839.3908902231315,21383.231174340748
0,0,294.6342809510693,63285.02511260793
0,0,1178.179437693801,34720.93615732
0,0,1149.7201358404868,57890.515958279386
0,0,909.7642676786585,42468.27822094527
0,1,1391.5080267944782,18539.590355118595
0,1,1029.2496321845842,18018.35831363113
0,0,1504.5969399062008,30773.742844784432
0,0,1276.4892999897954,35122.85361474642
0,0,874.9150425384447,25023.323092700084
0,0,1104.6894632119927,51516.33628937713
0,0,0.0,47056.199187733466
0,0,698.80044395676,37466.02029921995
0,0,1055.4108682261501,33945.142760577946
0,1,131.28461051854015,14491.844066494863
0,0,795.9037859663592,44181.671863610965
0,0,611.9542968071752,39291.20373278812
0,0,1670.4230080680472,41409.771148996624
0,0,1423.1495453205625,33591.23153943545
0,0,770.6419391769119,29623.471288297584
0,0,1315.4696088683945,29808.352227859883
0,0,599.2041050377463,53218.110855128514
0,0,584.3567410214417,34128.76699192453
0,0,27.271878492001747,51659.87841142582
0,0,65.72759508394108,32332.1826526434
0,0,1338.461116170723,23909.54694668141
0,1,1120.4229684745646,16151.25284681939
0,0,726.0293438286798,41996.12441443275
0,0,1353.5882835195027,44372.79391853975
0,0,531.7442106919838,38122.19239997185
0,0,1824.6413851420648,36762.8088401801
0,1,894.4654680935042,14035.499138118785
0,1,1275.5385645802596,16445.624723891135
0,0,550.6243941384563,19106.26578965554
0,1,270.39102623355234,13158.442226449875
0,0,651.9986040934212,35266.12844107472
0,0,718.3511021303624,50765.89263327388
0,0,1008.9465398810563,31235.782923347982
0,1,1510.747811824269,13390.92000054607
0,0,1393.3682833123748,38371.97746246433
0,0,586.5882743917919,45519.837711661574
0,0,793.4139266901902,45873.179971975616
0,0,285.91016913195284,43263.630640233154
0,1,550.3810558337441,20322.76863479792
0,1,716.4919950313878,16785.38532485
0,0,383.686466865314,39946.48496857176
0,0,252.33330912016902,38431.818691377215
0,0,1164.1042704839258,40167.023312889934
0,0,1080.1857769277317,38398.866098536404
0,0,906.4785441817937,47101.990627242005
0,0,457.80009856562936,26567.24108109388
0,0,1215.8673592727275,42762.12183480433
0,0,217.3615206314172,45083.11136738669
0,1,1076.7277046112636,12502.644915854093
0,1,58.066062076726894,23639.233623288997
0,0,1615.22500095208,55219.520010958186
0,1,1119.0017886912356,22811.393799215988
0,0,671.9580671582319,17621.45384903477
0,0,634.2179263825199,38672.74964738518
0,1,831.8185362649283,16164.484606940603
0,1,373.062516538222,22018.98210010834
0,0,776.4548762113409,58481.54391280622
0,1,1031.3039386417388,12195.379828648824
0,0,910.6724158349199,43795.58170033734
0,0,1010.8090649823357,42163.45359694447
0,0,1090.350350307469,48280.94631764166
0,0,1008.5503429271297,53801.61563528499
0,0,0.0,50127.18047419219
0,1,1824.3680035078753,20074.281096784078
0,0,730.1644184789934,44411.6782657154
0,0,991.1317825685088,30941.548518493182
0,0,1356.5166646584246,35030.63502472834
0,0,576.635576855956,41699.209791470814
0,0,1334.5541912102972,43385.82180967599
0,0,1487.661807701075,47624.37960029692
0,0,778.6934925200547,48551.971076361486
0,0,444.1963823137792,37599.420186665266
0,0,1023.3621601843043,34632.10269226222
0,1,153.40009579098546,17840.38487955818
0,0,661.7606163802052,47169.3568472448
0,0,312.6147065405412,34918.61290803113
0,0,645.3725645330287,30102.035539167657
0,0,0.0,49010.27331911073
0,0,779.6147233531163,22975.493022603976
0,1,569.4987908061078,19755.52114229288
0,0,1287.7658951664062,38507.11938561802
0,0,1177.8150695638133,32294.545651069067
0,0,795.3685570784106,25704.646642625048
0,0,877.039196960132,24902.73549080395
0,0,823.9919882810875,36701.53016685658
0,0,1019.2153584023832,52089.64462836967
0,0,942.7374821355006,38908.881119200254
0,0,6.787861759143539,40145.33909153125
0,0,0.0,55158.1512404129
0,1,1420.2042050884907,22790.79583143788
0,1,1254.6625825683404,18189.520762852837
0,0,0.0,37796.40345691115
0,0,1140.071899369535,33605.37793263139
0,1,747.9585112355915,19869.3901776741
0,0,1598.6025526689275,48717.263149650746
0,0,1226.3707172257268,21426.30698427437
0,0,929.8199348505107,50611.98595468112
0,0,807.4057380447117,43853.88425267129
0,0,345.36494118849924,56965.70211041411
0,0,982.4509448889349,42907.02619082078
0,1,1067.670766752229,14485.948489498567
0,0,742.540614206706,39017.95032274643
0,0,1060.178447426743,30948.29026640645
0,0,523.7533677622771,33767.05071419758
0,0,697.9829150442283,29799.31919835621
1,1,1500.8945331548184,15802.232883147619
0,1,1682.897631031612,14378.890600766592
0,1,1264.0420702070255,6466.513408206812
0,0,1352.462335838614,34247.780024736116
0,0,376.8789166349478,50671.322751085165
0,0,629.5612815348043,37255.36508812471
0,1,709.4142298342476,11355.112710297211
0,0,541.3462788332267,42332.246277675455
0,0,421.1723819155136,42721.47777043172
0,0,500.80421990507375,47910.963849603446
0,0,0.0,41663.340113460516
0,0,1089.3658730961874,43360.160154297046
0,0,603.8474825347686,56468.12224460012
1,0,1165.5398527439156,50341.57390378839
0,0,1457.6226016702262,43155.36269969917
0,0,390.05502637017685,27108.213659103814
0,0,584.1412164076203,35517.229110795495
0,0,901.0122829406523,13498.126526613298
0,1,1380.0967371571662,14142.075437436932
0,0,1146.0676890978855,39902.44189218955
0,0,1058.0259686312352,43327.02610549396
0,0,474.3796620909302,35980.75278808556
0,1,969.1435189005833,22425.40575743074
0,1,1616.7388782678433,12557.822881881699
0,0,1185.0286506743878,33298.500399847966
0,0,472.6332289375983,41257.38602941913
0,0,1257.625122819057,30964.234583001016
0,0,640.9184387522745,37306.69398709909
0,0,105.74424765583069,42442.84734980488
0,0,672.4267926834692,25947.245408918327
0,0,568.6664470370304,45186.97593500424
0,1,368.1982987775896,26670.012112972174
0,0,1546.548506376705,57266.82958935968
0,0,230.22039409385772,28930.25452057891
0,0,815.0547023671886,34200.18335349185
0,1,164.30551166768842,17995.858258226974
0,1,1785.7975159211728,15291.670795193262
0,0,661.052297809298,27873.63791195199
0,1,979.8771549154776,13522.42150639836
0,1,778.2499052073039,23805.910565843922
0,1,190.61927827327716,21744.509317003318
0,0,523.8137169917031,45284.18934849514
0,0,175.698868756298,40044.47032102034
0,0,977.9479231517523,38368.48417003569
0,0,837.6953592078911,44260.76441489608
0,1,1436.3208199930584,27658.386668339448
0,0,638.2295009961916,53812.79788173141
0,0,714.011659055547,48631.364361626955
0,0,738.2532476636662,36086.09213459437
0,0,507.5265348562388,58027.77092246019
0,1,1033.8334944151786,15818.061396018233
0,1,19.73946092284666,20514.171365972914
0,0,434.7048640038972,48898.37011634108
0,0,0.0,45334.83933308621
0,0,629.7640718524542,53069.3251510713
0,1,522.7677589011327,26900.280722748506
0,1,294.6564875417398,11681.46233215038
0,1,469.42563291034486,14647.002269302207
0,0,838.4370383204117,40903.480686113806
0,0,1407.6395145696963,52746.133146699416
0,1,1417.2254987777828,16053.974263627522
0,0,363.99406462259066,38110.44311119258
0,1,128.25182222740023,17076.573604495148
1,1,1894.1682010356021,28321.684547443583
0,1,1624.7956418145307,10623.597450824638
0,0,645.9492707647388,46406.33798360078
0,0,684.0849048546303,38184.56838495712
0,0,1168.2845384155992,46904.60382338811
0,0,766.1240548740633,51614.0562036621
0,1,738.2686011596085,14063.075460661064
0,0,525.8903382724595,45530.50912184352
0,0,631.2535066907883,38877.57033245555
0,0,0.0,65943.78394079872
0,0,913.9139657474424,53809.330358231884
0,0,578.7525663353407,60498.925464373555
0,0,1503.8499507532742,43888.39666320692
0,1,555.2657969275109,11581.22066253156
1,1,1289.2462104948206,13624.545258478567
0,0,545.5665106691887,35714.65112742841
0,0,1112.3489922614986,33468.822184504505
0,0,564.9074481127077,35820.885684642635
0,0,591.8414074353468,38879.509879024066
0,1,908.1228118928348,22084.271649022267
1,1,2169.196186756104,18195.266900905
0,1,1108.105365665532,15337.30227187174
0,0,0.0,27167.260391013246
0,0,957.5919028597303,35330.85535314788
0,0,448.0399683354336,29537.31024934416
0,0,1188.072875479764,40704.70722151231
0,1,1223.8858143186462,19520.00900037417
0,1,959.9670420032116,18413.863852335016
0,0,734.7218364025825,35010.025872603605
0,0,0.0,47628.41182823527
0,0,1423.2842580783288,48914.197080843944
0,0,217.16350132241416,26975.49180937698
0,0,672.0451389443676,36705.34045890108
0,0,830.7653897909695,45958.984224071435
0,0,652.5281789215256,58750.495995006124
0,0,533.9891481954909,64930.23979513934
0,1,1626.6340793127135,17721.630064413894
0,0,1382.1209766825564,30395.688225057427
0,0,0.0,38663.20051432467
0,0,1165.6891519201508,38110.364775053684
0,0,1190.420507048667,34198.051326613284
0,0,435.2146570821872,39505.41245721199
0,1,1382.4225438812914,17166.042565983218
0,0,1265.954833035917,27233.563060052453
0,0,1303.6261315388085,40010.46516125353
0,1,240.10136670820873,21142.041901415167
0,1,326.4386247592388,21109.431814815245
0,0,562.8019307065451,41934.59733331663
0,0,531.4863605584585,28836.192622819613
0,1,594.5443798220673,17875.339070155795
0,0,745.7338928528851,60180.561133940726
0,1,1218.6389045721355,29899.806849732842
0,0,266.4604812368128,37622.05376345909
1,0,1899.5468415189648,46076.23710995446
0,1,717.6016730352056,13729.05176323996
0,0,507.33459580134735,56075.10284260065
